A1C,DFC,IPC,ITC,M1C,MFC,OFC,S1C,STC,V1C,VFC
3.336234,3.8709585,3.9658825,3.8644935,3.5560325,3.990065,4.4565455,3.657338,4.211762,4.271325,3.9526265
7.8949485,9.9466855,8.350787,8.4606145,8.679923,9.6847995,10.064714,7.020789,9.6771195,8.2595585,8.435463
31.44991,30.344416,30.0775455,31.5918905,29.021024,29.62815,27.866136,31.062228,32.986889,32.045087,29.8593995
18.6388315,20.165291,18.2910445,20.215924,21.164438,18.694917,19.333196,18.678728,21.9021465,20.33821,21.055525
2.16604,2.95688,3.915223,4.7602145,3.0842375,4.297838,2.6657495,2.4398715,2.911967,1.2995665,3.138636
2.1518845,2.219531,2.24874,2.111057,2.318381,2.368339,2.215489,2.4806975,2.1445055,2.628387,2.4262095
1.1793105,1.0946635,1.094331,1.320217,1.082435,1.0562805,0.965205,1.029591,0.9801765,1.3069305,0.9476615
12.648786,13.9463785,13.6862935,11.470498,11.6105375,13.1424155,14.3888465,13.5477495,12.0471675,14.4337365,13.2097445
9.481832,10.6330135,10.548024,10.2871865,8.0135515,10.370637,8.986135,8.9071805,6.925562,9.4967175,8.2826325
0.3280405,0.4262085,0.34326,0.46433,0.5819735,0.6429355,0.4673605,0.6133455,0.3291825,0.729667,0.5454265
6.0993075,5.820371,6.355695,5.613694,5.4443175,6.018277,5.623956,5.9361935,4.801937,5.394982,5.2554495
6.5951,10.188151,10.3517995,9.8360605,7.7251645,10.0066285,8.9410625,6.645294,7.023419,5.575665,10.267863
33.8614685,32.5877155,36.164596,29.8847675,28.569019,30.333737,35.149787,31.4656865,36.9455985,32.3380085,33.2403955
9.142152,8.314326,8.675054,9.0616345,10.4776435,8.734453,8.498363,9.5546475,9.89093,9.812152,9.052361
0.1566335,0.2256045,0.234299,0.217763,0.2113885,0.303954,0.2240185,0.185829,0.152878,0.2179835,0.1629065
0.279376,0.2439955,0.3824555,0.383895,0.419612,0.4318785,0.424331,0.4000295,0.3910105,0.365164,0.468442
6.963626,7.415573,7.3619355,6.7703545,5.2581385,7.6743375,5.9515165,6.5629885,4.7200075,6.539721,6.060137
4.041728,3.8916215,3.9295625,3.59279,3.625395,4.147918,3.9000435,4.419661,3.575703,3.968661,4.131043
5.77622,5.9587075,6.0711085,5.970133,5.643799,6.214706,6.524842,5.6529745,5.4681825,5.2265255,5.8417005
0.8595885,0.6271165,0.7312815,0.872409,0.847259,0.812053,0.636131,1.0966295,1.052621,0.9419385,0.8587975
0,0,0,0,0,0,0,0,0,0,0
0.8191375,1.006508,0.9465695,0.721606,0.9705565,0.8666245,0.706447,0.7190435,1.1621205,0.8841395,0.6537685
3.5156455,3.099878,3.7685235,3.8304335,2.849244,2.920222,2.7510445,3.536724,4.06652,3.597049,3.1706665
2.797203,3.231973,2.972162,3.3843195,2.646612,2.9252125,2.9156305,2.44901,2.8948855,2.838608,2.923775
0,0,0,0,0.011084,0,0.008717,0,0,0.006642,0
3.355365,3.7742275,3.5028995,3.88407,4.1389345,4.315091,4.6694025,3.4932565,4.0546725,3.5793735,4.3318995
1.1043055,1.380245,1.150855,1.0622915,1.924056,1.64686,1.4247655,1.5678775,1.0463045,1.5093415,1.719457
3.3897235,4.0866595,2.9371495,3.433821,3.274349,3.558754,4.143976,3.376074,4.014571,3.757896,4.181991
6.524222,6.390206,5.9761525,5.2120325,6.3331655,5.8680565,7.347076,6.6024985,6.363478,7.111592,5.927604
0.0840435,0.07684,0.071059,0.0871225,0.1506505,0.109445,0.089764,0.0739915,0.0443645,0.0876995,0.0732105
10.5616025,12.5651245,12.024097,10.2446645,10.203751,11.669483,12.447614,9.521367,9.7699865,8.272328,12.6798445
2.9798945,2.5002295,2.7723755,2.0404275,2.304554,2.3866035,2.620415,2.864543,2.237551,1.944102,2.4789685
32.579525,32.617263,33.122899,28.7190185,32.2908275,28.232484,35.3091365,33.8050295,40.2140165,44.652659,31.938907
2.779137,2.422318,1.9775885,1.429039,3.289758,2.594924,2.0378415,3.7730085,2.238032,2.124606,2.46856
1.417565,1.618431,1.7384065,1.308895,1.942843,1.382082,1.43243,1.768809,1.440805,1.6141925,1.583737
10.398589,10.6585925,9.8633645,10.028732,8.1602055,9.597384,9.429234,9.7494255,8.6055615,8.2902065,9.6803465
1.513264,1.4103325,1.125076,0.8244035,2.8652395,2.176991,1.9508795,2.617188,1.2265115,2.2813935,2.032306
12.2367225,9.21595,10.6434635,8.906144,9.2655135,9.720368,11.1040205,9.845457,11.93347,10.5036725,10.16024
0.4939545,0.9258245,0.357264,0.426146,0.7401095,0.9438675,0.955119,0.547917,0.377331,0.8070515,0.7715095
0.029501,0.0231625,0.063047,0,0,0.035952,0.1655975,0.0914265,0.0339515,0.0630895,0.1076855
4.4175275,4.5203805,4.6850495,5.0478945,3.677494,4.585064,4.428499,4.236716,3.937407,4.3876845,4.5322215
0.143806,0.1540345,0.214823,0.1414665,0.1138465,0.173304,0.1169285,0.182506,0.080374,0.268689,0.21631
4.8508675,5.3471865,4.603531,6.000635,8.3020815,7.877874,5.575171,7.0334645,5.0568695,8.075248,5.8078525
3.563761,4.603229,4.526815,4.091667,4.556089,4.099232,4.4955795,4.222117,4.570587,4.8143795,5.236375
2.322855,2.478249,2.4176605,2.798617,2.594597,2.737834,2.805055,2.417179,2.6831065,3.006579,2.7871575
35.7454845,38.8687885,36.300417,38.8531685,39.551807,36.0332045,37.681545,37.5581965,43.644311,37.7449485,38.7357195
6.374676,5.502932,4.875194,5.942326,8.3248095,6.6180305,6.373936,6.824954,5.310198,5.255322,6.0036505
6.882907,5.7174065,6.0657365,7.819777,4.3035985,6.569163,5.5395695,6.527823,5.779827,6.365457,5.7539515
11.7986025,12.964041,11.795976,12.0296075,13.7665415,12.968496,12.8395135,12.867947,12.8502245,13.5384865,13.0078755
0.6382745,0.82494,0.595027,0.582543,1.3807,1.4086895,0.981735,1.218314,0.561541,0.9775405,0.7772475
6.2886015,6.016047,5.8846975,6.7087765,5.918656,5.887498,5.672343,6.1534195,6.7375655,7.22911,6.290137
3.706634,3.1613015,4.7695895,2.1541015,3.816475,3.5817845,3.275183,4.849373,2.663319,2.0031045,2.646031
1.788953,1.8934255,2.22313,1.6383515,1.9089815,2.272973,2.0757425,2.2687365,1.82529,1.825101,1.6251345
1.1592315,1.376464,1.52282,1.1823195,1.264217,1.3883405,1.245405,1.4769235,1.271455,1.525498,1.199473
134.3058275,125.0994605,135.9398625,130.3145295,99.212542,90.679249,104.972149,132.148615,147.1397645,171.1608785,116.8144205
6.3460525,6.4147145,6.160014,6.259515,6.533482,5.6229815,6.213044,6.560758,7.8567295,6.7306425,6.6063635
0.061928,0.0998245,0.0578865,0.1081885,0.065016,0.1497605,0.1555395,0.09523,0.074924,0.167243,0.0626595
1.279386,1.190652,1.0696745,1.504337,1.0633945,1.415118,0.7773,1.367436,0.49214,1.23009,0.7813965
5.2142225,5.4122175,4.6902865,4.886411,6.5639255,5.338135,5.5029105,5.3645575,6.2868095,6.0567185,5.773152
4.134222,5.1667425,4.556955,5.389374,5.2899445,4.6729945,3.7770035,5.1479675,5.4326145,6.5995615,4.3128375
12.2123265,9.981122,11.4911825,11.9964805,9.4445665,8.960425,9.023106,12.6599185,14.800996,11.1155515,10.1435475
1.875441,1.550673,1.682244,1.577125,1.463347,1.540318,1.655113,1.8175735,1.813462,2.121692,1.440088
8.097949,8.5574695,8.5017295,8.920427,7.5351855,7.7829935,8.4956155,8.6149435,9.9511535,7.782153,8.375708
1.4752285,0.3864625,0.562723,0.6629915,1.481043,0.836714,0.827107,2.054879,0.8980545,0.989242,0.715425
61.3582765,59.271679,58.1513605,60.9210415,48.034369,57.2594185,57.041824,51.400815,50.5461045,53.84603,56.105572
0.021244,0,0,0,0,0,0.004277,0,0,0,0
40.2190915,39.2482815,43.876853,32.3475945,41.397832,37.4633855,40.0272495,45.445312,43.0422905,34.804623,42.9151125
8.1505625,12.516031,9.6144755,6.61579,9.72409,18.1133685,12.1669555,13.1426805,7.7681895,20.5707475,6.749504
0.8793615,3.6205015,1.2819725,1.2106315,0.76751,1.961687,3.411644,1.3718095,0.817628,0.931557,1.8708315
8.9439355,8.179045,7.264578,5.7145915,14.9810115,10.327603,9.419549,13.355734,7.7240825,14.236082,9.927265
3.230246,3.07393,3.262058,3.564137,4.2117555,4.28095,3.9244965,4.2505805,4.091546,5.090674,3.8074245
16.316537,12.908417,10.4288445,7.8825045,20.0174345,13.5874055,14.8735845,22.442318,13.566879,21.238481,15.255246
0,0,0,0,0,0.006278,0,0,0,0,0
1.3990165,1.4064215,1.416363,1.093124,1.7119625,1.787568,2.005902,1.4182535,1.0670745,1.5713755,1.826947
38.71003,35.095985,35.85441,23.2245965,52.1680575,40.459984,38.240226,45.7515065,33.008411,37.388926,43.01108
0.686767,0.835679,0.675926,0.7379045,1.374891,0.5082745,0.729271,0.7498615,0.515988,0.1736785,0.847393
0,0,0,0,0,0,0,0,0,0,0
2.8114715,2.9548565,2.3344365,2.384395,2.18617,3.000452,2.6694255,2.897274,1.96888,2.0913905,2.32774
9.097531,12.4012935,10.3231515,9.224396,8.2609285,10.660396,11.6253975,7.6458415,7.1371425,5.591092,9.9860605
3.31417,3.26423,2.7322365,2.6168055,3.7962265,3.9614095,3.8321445,3.8312315,3.694187,3.8198305,3.692885
1.1598595,1.144883,1.2195375,1.0700655,1.3313435,1.282444,1.1758845,1.243452,1.0152555,1.330862,1.0110585
0.478536,0.4674535,0.32074,0.3577175,0.394482,0.349081,0.428242,0.4688445,0.7040275,0.509311,0.401301
0.0698795,0.012769,0.0528665,0.0479005,0.0550995,0.016657,0.012947,0.031215,0.0912015,0.011672,0.028991
0.2071195,0.140021,0.2112705,0.162429,0.1169475,0.1453825,0.2221855,0.0533665,0.0887305,0.094972,0.2304075
0.158251,0.1732675,0.200121,0.1434655,0.2851725,0.2773455,0.2537955,0.169352,0.168757,0.128577,0.2214225
1.712082,1.2137265,0.921744,0.9432165,1.463497,1.7981465,1.3477015,1.9905125,1.0777235,1.5541615,1.247018
14.7011465,21.895707,10.90965,13.441276,6.108287,15.655616,25.1349145,8.50632,13.350439,9.7347965,21.190585
1.7775005,3.4304995,1.736019,1.778096,1.539396,2.776032,3.4884965,1.355128,2.026565,0.887512,3.2050035
3.565687,3.768881,3.800726,3.35083,3.40548,3.550053,3.884535,3.5463835,3.4057535,3.8230255,3.4573945
0.0602765,0.0668705,0.044695,0.0414405,0.0634795,0.055795,0.0444505,0.0673505,0.0343035,0.0272665,0.0814615
0.169912,0.1434365,0.1397515,0.1986195,0.087236,0.0793705,0.118328,0.11236,0.1173325,0.100778,0.115365
4.1003385,4.017986,4.0490015,3.19734,4.2147035,3.9749295,4.9348095,4.2503935,3.708694,3.9453535,4.069499
4.680972,4.560892,4.245412,4.8780355,4.0346795,5.561689,4.3887545,4.6590455,3.614708,5.495724,4.2332215
0.085801,0.0567995,0.036833,0.0695625,0.2709685,0.202532,0.065623,0.220392,0.0511045,0.0283435,0.053975
1.408715,1.5306195,1.667749,1.1549625,1.8040005,1.616938,2.058793,1.569277,1.503807,1.567032,1.468915
6.147286,5.9836025,6.918171,5.307165,5.465541,5.470148,6.4651795,5.8657595,5.8833685,5.014014,5.5615115
3.9502735,3.0479405,3.9152995,3.57414,2.893274,3.343545,2.974278,3.664886,2.9613905,3.369178,2.875915
2.591111,2.158539,2.378452,2.039245,2.0129875,2.2644455,2.728301,2.0460505,2.5113225,2.0587115,2.36378
6.2758145,6.0432775,5.6806025,5.697189,6.101601,6.4681455,5.8898545,6.3122255,4.846523,5.58648,5.7024625
2.0479515,1.700858,1.7440545,1.9204505,1.8844985,1.9922005,1.845519,2.174362,1.5841035,1.9094275,1.7116165
0.6545665,0.395512,0.5655245,0.4474195,0.588583,0.7224965,0.4979765,0.5214345,0.4687195,0.6348805,0.3651455
6.488506,5.88393,6.8013455,5.8853115,6.7715025,5.863403,6.75785,6.145684,6.493798,5.4554215,5.987948
0.0740885,0.048382,0.0679725,0.0801365,0.1134545,0.0683405,0.1658445,0.0535045,0.083436,0.0417785,0.0663435
33.993356,16.1980595,23.173876,20.1366485,18.624761,13.759766,16.852871,22.831207,23.941181,19.3319135,14.781236
0.935056,0.945015,0.827928,0.8823055,0.9268065,0.8688515,0.9506765,1.0197955,0.9427645,0.9773755,0.959835
2.253043,1.5055045,1.2831395,1.222762,2.831587,1.5244345,1.472144,2.854155,1.463008,1.765656,1.9298915
5.7879395,7.250737,6.615938,6.968914,6.551465,5.361759,7.145093,6.4532325,9.2329515,8.8612395,7.470016
0.0919555,0.062185,0.073514,0.1896325,0.016865,0.0763925,0.058044,0.1402285,0.15138,0.151585,0.0653545
7.3182885,6.308619,7.3534175,5.5080365,5.399068,6.002123,6.2182225,6.025975,4.4266665,5.0660325,5.484444
1.583103,1.725872,1.485677,0.864268,2.6872765,3.1180975,2.166434,2.502716,1.3149365,1.7283945,2.058947
3.741278,3.390137,3.6501415,4.122759,3.1474655,4.0294875,2.8778905,3.880058,3.018396,4.066495,2.908138
4.957842,5.3390815,5.0181965,4.38248,4.179124,5.1742705,5.2894625,4.113328,3.6275445,4.0722075,4.072154
0.9977495,0.4198725,0.7899465,1.3574515,1.342737,1.1837505,0.6032235,0.9005515,0.856608,1.8256005,0.7781545
7.8909125,8.8518635,8.2281805,6.708415,7.898199,8.697737,9.4005885,7.6171495,6.348818,6.428688,8.060059
4.0663025,2.800311,3.6302155,2.8039915,3.9930435,2.930414,2.85358,4.6974185,3.2949345,4.068513,3.1148795
1.324301,1.243743,1.3001775,1.066109,1.8055225,1.773839,1.450114,1.406665,1.016959,1.21828,1.372039
0.1584435,0.2064825,0.159404,0.106984,0.248147,0.247133,0.159087,0.20688,0.080784,0.1755925,0.159863
11.579585,11.9461075,12.4584115,12.3461395,9.2457645,11.2515745,13.6630825,10.1393045,11.9256595,8.531606,11.7646895
0.1470835,0.1424235,0.2347835,0.256039,0.2924765,0.2108925,0.1251315,0.272201,0.180361,0.342169,0.221576
7.431079,6.946286,7.470475,7.2950625,5.3986015,5.989811,6.505224,7.2333785,7.5870385,7.0152985,7.369427
0.350814,0.459413,0.522387,0.3705615,0.5075515,0.6117325,0.4928635,0.5061645,0.377029,0.3572495,0.5048805
4.3786085,5.153466,4.5847495,4.017951,4.09214,4.778175,5.1823465,4.2645325,3.6490445,4.1775285,4.5478615
0.468345,0.471114,0.3492195,0.4582935,0.8401395,0.76575,0.726394,0.485434,0.403534,0.728233,0.456633
7.402127,6.9300185,7.2471625,6.748675,5.9200195,6.6727875,6.8528205,6.9235195,5.742618,5.653826,6.5703145
5.6958235,6.441893,6.0149,5.87444,5.8459735,6.285031,6.537404,5.5942105,5.254399,5.211759,6.4387145
0,0,0,0,0,0,0.002959,0,0,0,0
32.004556,34.5707855,33.575474,27.346702,34.7148305,30.2977645,37.0136615,32.3844225,34.961155,31.0909635,35.6526995
0,0,0,0,0,0,0,0,0,0,0
0.047534,0,0,0,0,0,0,0,0,0.053703,0
0.0151195,0.004882,0.010806,0.0171105,0.008436,0.025432,0.015219,0.0054825,0.005576,0.0134345,0.010186
0.2879305,0.235172,0.1303845,0.196587,0.6062055,0.087313,0.2683755,0.4629405,0.2040945,0.595923,0.4088925
7.449678,7.830489,8.312065,7.0224385,6.0540615,7.577226,8.419742,6.4085925,6.4226445,6.2790685,6.9023575
0.018819,0.022095,0,0.0586395,0.0132145,0.0099765,0.0142395,0.004294,0.0157305,0.042161,0.0259445
2.6711505,2.4797595,2.4600885,1.7713535,2.1529205,2.6180955,2.547583,2.387427,2.4973585,2.0935545,2.1055825
10.421867,8.7448435,9.54426,6.9475735,10.3976905,10.922538,9.9481225,11.2575815,7.2659215,9.288215,8.532748
1.2309965,1.3877625,0.9511685,1.020735,2.0994425,1.237565,1.0902415,1.6860915,1.16647,1.3510895,1.9341945
0.7791335,0.716797,0.74755,0.7821325,0.962348,0.762594,0.7186455,0.8596145,0.773837,0.823366,0.951612
0,0,0.013631,0,0,0,0,0,0,0,0
4.6549255,3.4653345,5.1012845,4.2230095,3.3455325,3.68775,3.0975,4.5504965,2.201993,4.528517,3.2271995
0.390299,0.269757,0.187971,0.7030785,1.1660525,0.3287805,0.433229,0.8806415,0.362017,0.922658,0.8059815
0,0,0.007536,0,0,0,0.0106705,0,0,0,0.007731
14.6552065,13.137208,13.78194,11.7153505,13.5976815,13.186137,13.4692795,15.1200825,13.5998165,13.8708935,13.7867935
1.895654,2.385254,2.0682425,1.7944595,2.3709725,2.4696615,2.4755635,2.265586,2.2285115,2.681797,2.6998165
2.515976,2.452121,2.4445805,2.172486,3.375412,3.0759835,2.460241,2.628267,1.9786,2.723088,2.768267
0.5571465,0.371269,0.450251,0.3712705,0.867384,0.5115315,0.5985325,0.8787925,0.479503,0.515093,0.5424185
0.1488775,0.088446,0.085433,0.1375835,0.1445225,0.2480785,0.1617515,0.1967205,0.0941945,0.100239,0.13553
0.688022,0.8349555,0.4822685,0.6237075,1.136566,0.6314175,0.49439,0.804851,0.7725145,0.759472,1.1489155
7.740827,8.3565995,8.1523995,6.979116,7.411426,8.270972,8.643749,7.248204,5.752113,6.072163,7.154489
0,0,0,0,0,0,0,0,0,0,0
3.0400495,8.022933,5.485713,4.365011,4.485918,5.8705725,6.6917175,5.1823225,3.921965,2.656226,8.111486
1.725061,1.598753,1.60941,1.4436545,1.548281,1.7170835,1.414662,1.5915905,1.132627,1.4556925,1.204508
2.838668,3.0915605,2.6791165,2.6858435,3.1288445,3.2859645,3.5293795,3.1035055,2.318743,3.824274,2.917161
0.7903545,0.7835385,0.612161,0.6858955,1.773972,0.820633,0.5638905,1.0678235,0.6818695,0.7996025,0.933809
7.7102735,8.38642,8.028869,6.841268,7.8804765,8.023563,8.4131705,7.234097,7.8930095,7.1765695,7.835435
10.3910795,10.0407025,10.7509125,8.304902,10.7841535,8.427653,10.8504225,9.4765565,8.9931465,8.1639805,9.364554
0,0,0.0369,0.0138475,0.060252,0,0,0.0165795,0.0213495,0,0
0.9693545,1.0230905,1.001731,1.1028475,1.0973705,1.1719815,0.9931785,1.2120895,0.8330265,1.004664,1.0396525
0.2412,0.172707,0.210165,0.1636735,0.31052,0.2952445,0.240341,0.215832,0.13989,0.229172,0.2605175
0.0946535,0.1886275,0.0708995,0.1266345,0.14903,0.156664,0.221053,0.0974925,0.080602,0.190244,0.174091
15.558672,15.8006285,14.1442155,13.5779685,14.8349915,13.8455955,17.802182,14.3887395,14.889097,15.621077,14.6753095
6.6821745,6.813688,6.736286,6.045946,5.8523915,6.6672,6.725402,6.576827,6.476899,5.963562,6.303429
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0088465,0,0,0,0.001754,0,0
6.5113815,7.449217,6.651873,6.125535,7.080336,6.6561815,7.275618,7.176923,6.550026,7.0747755,6.686858
1.9973375,1.6292535,1.5591455,1.9049065,3.451906,2.5227075,1.928908,2.5919375,2.5890215,2.0241375,1.980547
0.116877,0.173201,0.088422,0.13673,0.068332,0.1894145,0.221477,0.120817,0.220364,0.1166055,0.100686
0.003354,0.0067565,0,0,0.003698,0.0042605,0.021471,0.0107365,0,0.014953,0.0042585
2.5707275,2.5822685,2.770112,2.012886,3.130613,2.997614,2.846677,3.4589345,2.2032765,2.4759065,2.5020915
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
10.1814665,9.769551,9.65676,8.810239,13.8951945,12.2248385,10.768775,11.2657055,9.1026195,10.4380035,10.585194
1.5373315,1.818841,1.115213,1.4692105,3.1866435,2.2179735,1.584738,2.0174335,1.745842,2.042908,2.3821925
1.478736,1.327917,1.578643,1.7838205,1.7173575,1.433893,1.430167,1.8257655,2.046636,2.2512485,1.363107
47.9471915,49.960392,51.351945,42.9739865,51.5091045,45.8901425,53.853522,51.318082,59.4238725,63.0896365,50.134934
0.148918,0.293362,0.1918325,0.169651,0.2253095,0.241576,0.3015865,0.415751,0.2649545,0.4206105,0.2284315
0.049248,0.0601055,0.025311,0.0492045,0.0278815,0.0463175,0.046435,0.017027,0.049534,0.0374165,0.0439815
9.56714,11.7025255,9.1005555,10.0945055,10.961567,11.7938415,13.056858,11.8449665,11.077787,12.248557,11.9099635
4.5597045,5.0236695,3.6473025,4.0543055,4.7123215,6.002038,5.501637,5.505778,3.635042,3.3631235,5.1737445
0.179659,0.1730995,0.215891,0.084993,0.202424,0.220967,0.1686605,0.2626925,0.0574965,0.1607825,0.1981655
233.089913,152.6099065,233.6617655,178.5348455,131.6180255,126.989051,201.743828,157.211724,259.180368,219.88928,148.938543
0,0,0,0,0,0,0,0,0.013668,0,0
0.0914725,0.1202675,0.0835295,0.050163,0.1424375,0.086938,0.0632015,0.088865,0.0981035,0.1111605,0.2070445
24.170405,27.8474715,21.8716665,28.308594,26.8456195,23.2186,29.321927,25.119497,26.2809035,28.8478845,32.479321
0,0,0,0,0,0.0233555,0.0111625,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1.6328115,1.506709,1.4502925,1.1991,1.461372,1.6080645,1.5534785,1.5531845,1.3272325,1.570045,1.289347
3.413452,2.445384,3.5416515,4.075288,1.719351,2.4943385,2.402383,2.269677,3.6844015,1.8794855,1.976089
9.7001865,10.6599435,11.201188,9.9225775,10.6478985,11.3098875,11.214647,10.3518475,9.5422005,9.3627185,10.2687605
0.2842755,0.2440485,0.373087,0.335209,0.2386625,0.2182255,0.186015,0.4547915,0.2885995,0.141255,0.269904
4.3169095,2.2011615,5.6262255,3.725425,3.2373525,3.0599845,2.4060715,5.258459,3.193718,1.797361,3.14523
0,0,0,0,0,0.009308,0,0,0,0,0
0.3423555,0.626898,0.3641375,0.5777575,1.128615,0.752006,0.5295445,0.6625625,0.5587,0.4189665,0.5712035
3.8777265,3.286547,4.019777,3.3282375,3.5080715,3.501333,3.1188165,3.468887,3.287157,3.105728,3.200245
0.01055,0,0.0128795,0.0092745,0,0,0.015431,0.0111045,0.019454,0,0
8.1098905,7.189802,8.1807865,6.9997155,5.3837655,6.891479,5.3432315,7.429412,4.421902,3.940022,4.982741
0,0,0,0,0,0,0,0,0,0,0
0,0.007852,0,0.013632,0.0045225,0.0164195,0,0.014786,0.0162895,0,0.015216
0.3775295,0.675758,0.454555,0.5311635,0.406594,0.5915095,1.027041,0.2960045,0.3567485,0.147012,0.7940465
0.014677,0.010745,0.0088325,0.0050755,0.0261905,0.0347135,0.014369,0.01294,0.0085615,0.0190255,0.0482775
0.8908765,0.8795695,0.8475315,2.5668545,3.8849515,0.709131,0.8892225,1.602298,1.072619,2.764044,2.452885
0,0,0,0,0,0,0,0,0,0,0
4.7046805,4.6280835,4.763834,5.0490085,4.899613,4.73124,4.3825625,4.95234,4.815058,5.5654715,4.477872
13.590685,8.1730195,14.796605,13.027267,9.488142,8.4890385,7.8065895,8.359982,10.5199295,3.7803995,9.3261815
2.896604,3.2463925,3.4256545,2.3919575,3.954228,3.01346,3.671517,3.0569105,2.459708,2.987406,3.1472505
11.537035,12.0833705,10.6812865,11.7018775,11.0066745,12.5549595,14.2127825,11.9317075,12.499902,13.5720245,12.715394
0,0,0,0,0,0,0,0,0,0,0
2.521806,2.45466,3.042403,2.320767,3.760585,2.443731,2.2505675,3.7149135,1.9740625,4.601279,2.652737
3.425257,3.396944,2.9856185,3.0609605,3.360896,3.8363585,3.093441,3.526259,2.986291,4.6746665,3.0005025
90.379726,79.37509,96.472076,87.04563,109.48752,79.9366605,93.8228015,88.1181685,120.159722,97.245426,79.655608
4.3921835,2.987556,4.508835,3.706914,3.4538565,2.670916,2.7830995,4.683843,3.3707435,3.199838,3.47521
0.9578035,2.057374,1.5670805,1.4189735,1.1338915,2.0641285,1.726841,1.0572785,1.060121,1.0094645,1.829707
6.4204735,5.960638,6.407769,5.2660745,5.8256715,5.6850215,6.1561015,6.4174235,6.2427415,5.908265,6.106482
